OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
O199193,2025-06-20 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,Cash
O529279,2023-12-30 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,Card
O604631,2024-09-03 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,Returning,Cash
O229443,2025-07-25 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,25,Returning,Cash
O734168,2025-02-25 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,20,New,UPI
O306087,2025-03-25 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,UPI
O795086,2025-11-16 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,Card
O555840,2025-11-26 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,Returning,Card
O726004,2025-08-26 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,Returning,Wallet
O556795,2024-07-19 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,Returning,Wallet
O509875,2025-08-04 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,Returning,UPI
O689128,2024-02-01 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,20,Returning,UPI
O192022,2024-07-25 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,20,New,Cash
O811472,2024-03-15 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,Returning,Wallet
O316433,2025-11-01 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,5,New,Wallet
O160399,2024-04-07 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,10,Returning,Card
O985810,2025-07-10 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,New,Wallet
O111594,2024-10-12 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,0,New,Cash
O391560,2024-11-29 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,New,UPI
O998295,2025-02-12 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,15,New,UPI
O322277,2024-02-18 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,0,Returning,Wallet
O797299,2025-01-25 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,Returning,Cash
O246295,2025-09-11 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,Wallet
O268692,2024-12-13 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,New,Wallet
O456654,2024-09-13 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Cash
O871496,2024-10-26 16:34:39.742893,P006,Nachos,Snacks,2,140,85,15,New,Card
O508097,2025-06-23 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,UPI
O532855,2025-06-02 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,5,New,Cash
O877495,2025-08-20 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,25,Returning,Card
O480053,2025-05-03 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,Returning,Card
O365041,2025-05-01 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,20,New,Wallet
O502367,2025-06-23 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,Returning,Card
O391267,2024-07-10 16:34:39.742893,P003,French Fries,Snacks,5,80,40,25,Returning,Cash
O102353,2025-10-26 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,New,Card
O494161,2024-01-03 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,New,Wallet
O781921,2025-06-03 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,New,Cash
O112167,2024-10-11 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,New,Cash
O751854,2024-09-18 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,Returning,Wallet
O107705,2025-01-14 16:34:39.742893,P006,Nachos,Snacks,2,140,85,15,Returning,Card
O216269,2025-12-18 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,Card
O824398,2025-08-02 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,25,New,Wallet
O494674,2024-06-05 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,Returning,UPI
O871243,2024-11-22 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,Wallet
O627068,2025-09-07 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,Card
O584285,2024-03-02 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,Wallet
O812100,2025-12-21 16:34:39.742893,P006,Nachos,Snacks,1,140,85,0,Returning,Wallet
O717890,2025-11-23 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,New,Cash
O804324,2025-02-01 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,New,UPI
O703857,2025-03-05 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,New,Card
O311420,2024-02-02 16:34:39.742893,P003,French Fries,Snacks,3,80,40,20,New,UPI
O980515,2025-12-21 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,Wallet
O674586,2024-01-31 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,5,Returning,Wallet
O429512,2025-08-04 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,Returning,Cash
O995016,2024-05-01 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,20,New,Card
O688264,2025-03-20 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,New,Cash
O429351,2025-05-01 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,Returning,UPI
O866478,2024-07-12 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,UPI
O166133,2025-07-23 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,Wallet
O536006,2025-09-01 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,UPI
O960356,2024-07-30 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,Returning,Cash
O890598,2024-10-09 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,5,New,Wallet
O385756,2025-11-23 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,New,Wallet
O718700,2024-09-27 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,Card
O168548,2023-12-28 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,25,Returning,Cash
O371054,2025-12-02 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,Returning,Cash
O687874,2025-07-18 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,10,New,Card
O496500,2025-05-16 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,Cash
O430048,2025-10-10 16:34:39.742893,P006,Nachos,Snacks,5,140,85,15,Returning,Wallet
O318148,2025-05-14 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,Returning,Card
O720467,2025-05-08 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,New,Card
O500920,2024-03-15 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,UPI
O821629,2025-09-29 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,5,Returning,Cash
O807697,2025-06-16 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,Returning,Card
O216435,2024-01-28 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,New,Wallet
O675425,2025-02-17 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,New,UPI
O822674,2024-06-10 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Wallet
O886377,2025-07-03 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,Returning,Card
O390805,2024-01-07 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,New,UPI
O305911,2024-08-21 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,20,Returning,Cash
O877998,2024-07-12 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,UPI
O255664,2024-11-05 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,Returning,Card
O872938,2024-09-01 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,Returning,Card
O880989,2025-03-15 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,New,Cash
O938558,2024-10-21 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,New,Card
O271982,2024-09-19 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,15,New,Wallet
O268943,2024-04-30 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,Returning,Wallet
O445087,2025-10-15 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,Returning,Wallet
O286204,2025-01-28 16:34:39.742893,P006,Nachos,Snacks,5,140,85,15,New,Wallet
O254049,2024-08-15 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,5,New,Card
O782810,2024-09-24 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,New,Wallet
O359604,2024-12-21 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,New,UPI
O357135,2024-10-19 16:34:39.742893,P003,French Fries,Snacks,1,80,40,0,New,Card
O950214,2024-04-24 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,Card
O609932,2024-02-16 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,Returning,Card
O830767,2025-11-02 16:34:39.742893,P006,Nachos,Snacks,3,140,85,20,New,Wallet
O270772,2025-05-12 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,Returning,Cash
O176384,2024-04-01 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,Returning,UPI
O996343,2025-11-18 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,20,New,Card
O616746,2024-02-24 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,10,New,UPI
O627498,2025-11-26 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,New,UPI
O867502,2025-07-28 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,New,Wallet
O438286,2024-03-31 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,New,Card
O440469,2025-07-15 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,15,Returning,UPI
O546813,2025-12-23 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,Returning,UPI
O725621,2025-01-25 16:34:39.742893,P006,Nachos,Snacks,2,140,85,15,Returning,Wallet
O144787,2024-10-18 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,UPI
O927063,2025-04-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,Card
O214867,2024-10-21 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,New,Card
O735022,2024-02-13 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,UPI
O798121,2024-07-08 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,New,Wallet
O334690,2024-05-22 16:34:39.742893,P006,Nachos,Snacks,2,140,85,20,New,UPI
O915705,2024-09-11 16:34:39.742893,P003,French Fries,Snacks,3,80,40,25,New,Card
O309631,2025-02-22 16:34:39.742893,P006,Nachos,Snacks,1,140,85,5,Returning,Card
O237177,2024-05-06 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,New,Wallet
O796979,2024-10-24 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,New,Card
O265277,2025-03-11 16:34:39.742893,P003,French Fries,Snacks,5,80,40,10,Returning,Cash
O588160,2025-04-29 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,25,New,Cash
O649579,2024-04-05 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,Returning,UPI
O445954,2024-03-30 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,15,New,Card
O908330,2024-03-23 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,Returning,UPI
O174806,2025-11-25 16:34:39.742893,P006,Nachos,Snacks,1,140,85,5,New,Card
O537099,2024-07-17 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,Returning,UPI
O764768,2024-07-19 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,New,Wallet
O729591,2024-02-10 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,New,UPI
O139910,2024-11-10 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,Returning,Wallet
O640649,2023-12-25 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,Cash
O601116,2025-07-01 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,Returning,Card
O712272,2024-12-19 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,Returning,Cash
O119074,2025-09-20 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,Returning,Card
O978295,2024-05-20 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,Wallet
O408632,2024-01-29 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,Returning,Wallet
O130231,2025-04-28 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,New,UPI
O928568,2024-08-15 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,Returning,UPI
O989115,2025-12-08 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,25,New,UPI
O762376,2024-05-06 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,New,Card
O861380,2025-06-13 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,New,Card
O825538,2025-10-06 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Wallet
O350405,2025-11-09 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,Returning,Wallet
O393614,2025-06-26 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,New,UPI
O753287,2024-02-28 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,Returning,UPI
O155598,2025-08-27 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,25,New,Card
O893384,2024-09-04 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,Returning,Cash
O661071,2025-05-09 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,UPI
O319645,2024-05-13 16:34:39.742893,P003,French Fries,Snacks,2,80,40,5,Returning,Wallet
O384526,2024-07-09 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,New,Card
O694426,2025-04-20 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,15,New,Wallet
O789243,2025-09-05 16:34:39.742893,P006,Nachos,Snacks,4,140,85,5,New,Wallet
O104886,2025-07-24 16:34:39.742893,P003,French Fries,Snacks,1,80,40,15,Returning,UPI
O953936,2024-06-27 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,Returning,Wallet
O887061,2025-08-04 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,Returning,UPI
O160274,2025-04-26 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,Wallet
O866917,2025-05-04 16:34:39.742893,P003,French Fries,Snacks,1,80,40,15,Returning,UPI
O806862,2025-07-26 16:34:39.742893,P006,Nachos,Snacks,3,140,85,5,Returning,Cash
O447251,2024-08-17 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,5,New,Card
O483200,2024-05-03 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,15,Returning,UPI
O898153,2025-07-31 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,Returning,UPI
O304471,2025-05-06 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,UPI
O266346,2024-09-15 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,New,Cash
O614950,2025-12-15 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,15,Returning,Card
O386018,2025-05-22 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,New,UPI
O269005,2024-04-07 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,20,New,Wallet
O611026,2024-04-09 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,10,New,Wallet
O952627,2025-01-01 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,15,New,UPI
O956108,2024-08-20 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,UPI
O864658,2025-09-04 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,Returning,Wallet
O268879,2024-05-18 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,UPI
O238650,2024-09-26 16:34:39.742893,P006,Nachos,Snacks,1,140,85,0,New,Card
O834606,2024-07-09 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,New,UPI
O113722,2025-07-16 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,Returning,Wallet
O918544,2025-05-05 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,0,New,Wallet
O576180,2025-05-18 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,UPI
O344657,2025-04-25 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,New,Wallet
O564864,2024-01-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,Returning,UPI
O940341,2024-08-16 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,New,Cash
O395313,2024-01-03 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,UPI
O783137,2024-10-04 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,25,Returning,Cash
O106612,2024-09-06 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,New,Wallet
O391124,2025-12-20 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,0,Returning,Card
O632984,2025-07-13 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,New,Cash
O649438,2024-05-01 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,5,New,UPI
O281108,2024-12-05 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,10,New,Cash
O762292,2024-01-09 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,Returning,UPI
O773042,2024-09-06 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,UPI
O298222,2024-08-18 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,UPI
O702414,2025-12-13 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,25,Returning,Cash
O664686,2024-09-25 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,Cash
O828827,2024-05-19 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,10,New,Card
O463336,2024-03-04 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,New,Card
O627232,2025-06-19 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,25,New,UPI
O627619,2025-08-26 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,Returning,Wallet
O954510,2025-07-11 16:34:39.742893,P006,Nachos,Snacks,4,140,85,0,Returning,Wallet
O691720,2025-03-17 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,25,Returning,UPI
O630658,2024-04-11 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Card
O895770,2025-09-15 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Card
O888938,2025-12-16 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,20,New,Card
O121660,2024-02-03 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,Returning,Card
O681183,2024-08-17 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,0,Returning,Wallet
O812239,2024-04-13 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,Returning,Cash
O535300,2024-12-13 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Cash
O692438,2025-04-15 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,UPI
O639613,2024-08-02 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,New,Cash
O563940,2024-12-31 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,UPI
O720333,2025-10-07 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,5,New,Wallet
O780754,2024-08-25 16:34:39.742893,P006,Nachos,Snacks,2,140,85,20,New,Cash
O438996,2025-03-10 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,Returning,UPI
O991562,2025-10-09 16:34:39.742893,P003,French Fries,Snacks,5,80,40,0,New,Cash
O217562,2025-12-06 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,5,Returning,Cash
O409588,2024-05-30 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,Returning,Card
O404835,2025-05-27 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,Card
O914930,2025-10-30 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,20,New,UPI
O948906,2024-02-18 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,New,UPI
O130332,2024-12-29 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,0,New,Wallet
O353283,2025-01-18 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,UPI
O109866,2024-04-24 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,Returning,UPI
O555512,2025-06-17 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,10,Returning,Cash
O396489,2025-11-03 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,25,Returning,Card
O841686,2025-05-06 16:34:39.742893,P003,French Fries,Snacks,1,80,40,10,Returning,Card
O765970,2025-03-10 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,New,UPI
O514781,2024-02-04 16:34:39.742893,P003,French Fries,Snacks,1,80,40,10,Returning,Wallet
O505157,2025-05-27 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,New,Cash
O185120,2024-04-07 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Card
O550836,2025-11-05 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,Returning,UPI
O420363,2024-03-28 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,0,Returning,UPI
O140877,2025-11-20 16:34:39.742893,P006,Nachos,Snacks,5,140,85,5,New,Wallet
O682998,2025-09-15 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,Returning,Card
O624726,2024-03-01 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,New,UPI
O984043,2024-12-26 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,New,Card
O202219,2025-05-26 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,Returning,Cash
O155866,2024-02-10 16:34:39.742893,P003,French Fries,Snacks,1,80,40,10,Returning,UPI
O346844,2024-04-24 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,New,Wallet
O800565,2024-06-04 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,UPI
O111008,2024-06-23 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,Returning,UPI
O856478,2024-03-28 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,New,Cash
O603247,2025-02-25 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Cash
O221479,2024-10-02 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,Returning,Wallet
O342479,2024-11-28 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,15,Returning,Cash
O119402,2025-09-20 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,Returning,Wallet
O839265,2024-02-17 16:34:39.742893,P003,French Fries,Snacks,5,80,40,5,New,Wallet
O560430,2023-12-28 16:34:39.742893,P006,Nachos,Snacks,2,140,85,0,New,Card
O175321,2024-10-02 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,Returning,UPI
O345549,2024-11-23 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,25,Returning,UPI
O991909,2024-11-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,20,New,Wallet
O594114,2024-06-24 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,UPI
O457026,2024-09-08 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,Returning,Cash
O935083,2024-07-16 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,Returning,UPI
O399928,2024-01-02 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,20,Returning,UPI
O758273,2024-09-26 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,Returning,UPI
O147313,2025-10-22 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,New,Cash
O417859,2024-11-03 16:34:39.742893,P006,Nachos,Snacks,5,140,85,5,Returning,UPI
O426520,2024-05-10 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,Returning,Cash
O730013,2025-09-19 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,Returning,Card
O456253,2024-01-04 16:34:39.742893,P006,Nachos,Snacks,2,140,85,20,New,Card
O714441,2025-12-16 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,Cash
O434626,2024-11-15 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,New,UPI
O713155,2024-09-22 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,Returning,Cash
O606637,2024-12-08 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,Returning,Wallet
O817869,2024-04-12 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,Returning,Card
O537649,2025-10-09 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,15,Returning,UPI
O469953,2025-04-21 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,New,Cash
O993175,2024-08-04 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,Returning,UPI
O768105,2024-02-21 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,Wallet
O364539,2024-05-16 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,20,New,UPI
O827843,2025-10-20 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,Returning,Wallet
O866110,2025-09-22 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,5,New,UPI
O776719,2024-05-31 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,Returning,Cash
O570828,2025-09-29 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,15,New,UPI
O939422,2025-09-13 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,Returning,UPI
O498882,2025-10-20 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,Card
O109120,2024-08-06 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,New,UPI
O730330,2025-06-11 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,10,New,Wallet
O341198,2025-11-27 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,Returning,UPI
O611044,2025-10-06 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,New,Cash
O916972,2025-05-03 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,New,Card
O204942,2024-06-09 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,UPI
O728056,2025-07-05 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,New,Card
O940290,2025-08-12 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,New,Wallet
O594212,2024-03-24 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,10,Returning,Wallet
O625490,2025-06-01 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,Returning,Card
O731817,2024-07-15 16:34:39.742893,P003,French Fries,Snacks,3,80,40,10,New,UPI
